State,PC No,PC Name,Sl no,Candidate,Party,EVM Votes,Postal Votes,Total Votes,Year 
Odisha,18,Bhubaneswar,5,HULAS SENAPATI,Independent,2248,3,2251,2024
Odisha,18,Bhubaneswar,6,KISHOR KUMAR SUTAR,Independent,2202,1,2203,2024
Odisha,18,Bhubaneswar,7,SUDHANSU SEKHAR DAS,Independent,1751,7,1758,2024
Odisha,18,Bhubaneswar,8,SANTOSH KUMAR MISHRA,Independent,1738,6,1744,2024
Odisha,18,Bhubaneswar,9,SANGEETA PATTANAIK,Odisha Janata Party,1528,2,1530,2024
Odisha,18,Bhubaneswar,10,PRADEEP KUMAR SAHOO,Kalinga Sena,1495,8,1503,2024
Odisha,18,Bhubaneswar,11,SANTILATA ROUT,Supreme Zero Party of Bharat,1437,4,1441,2024
Odisha,18,Bhubaneswar,12,NATABAR MAHARANA,Bharatiya Bikash Parishad,1080,7,1087,2024
Odisha,18,Bhubaneswar,13,NOTA,None of the Above,8261,41,8302,2024
Odisha,19,Aska,1,ANITA SUBHADARSHINI,Bharatiya Janata Party,493032,1194,494226,2024
Odisha,19,Aska,2,RANJITA SAHU,Biju Janata Dal,393759,493,394252,2024
Odisha,19,Aska,3,DEBAKANTA SARMA,Indian National Congress,75108,147,75255,2024
Odisha,19,Aska,4,SANJAYA KUMAR BISHOYI,Independent,11234,6,11240,2024
Odisha,19,Aska,5,PAPUNU SAHU,Socialist Unity Centre Of India (COMMUNIST),8671,2,8673,2024
Odisha,19,Aska,6,PITABAS SAHU,Sanatan Sanskriti Raksha Dal,6888,0,6888,2024
Odisha,19,Aska,7,BRUNDABANA NAHAK,Bahujan Samaj Party,5430,9,5439,2024
Odisha,19,Aska,8,NOTA,None of the Above,21925,16,21941,2024
Odisha,20,Berhampur,1,DR. PRADEEP KUMAR PANIGRAHY,Bharatiya Janata Party,510585,2517,513102,2024
Odisha,20,Berhampur,2,BHRUGU BAXIPATRA,Biju Janata Dal,346780,846,347626,2024
Odisha,20,Berhampur,3,RASMI RANJAN PATNAIK,Indian National Congress,129096,648,129744,2024
Odisha,20,Berhampur,4,V CHANDRA SHEKHAR,Independent,8376,3,8379,2024
Odisha,20,Berhampur,5,BHASKAR CHAUDHORY,Bahujan Samaj Party,5198,13,5211,2024
Odisha,20,Berhampur,6,SOMANATH BEHERA,Socialist Unity Centre Of India (COMMUNIST),5121,14,5135,2024
Odisha,20,Berhampur,7,SIRIN TAMMANA,Independent,5069,9,5078,2024
Odisha,20,Berhampur,8,BOMMALI KANTA RAO,Naba Bharata Nirmana Seva Party,4190,11,4201,2024
Odisha,20,Berhampur,9,RAM SANKAR SATAPATHY,Independent,3869,2,3871,2024
Odisha,20,Berhampur,10,RAJENDRA DALABEHERA,Bharatiya Bikash Parishad,2335,8,2343,2024
Odisha,20,Berhampur,11,SANTOSH KUMAR SAHU,All India Forward Bloc,2284,7,2291,2024
Odisha,20,Berhampur,12,NOTA,None of the Above,15903,39,15942,2024
Odisha,21,Koraput,1,SAPTAGIRI SANKAR ULAKA,Indian National Congress,469295,2098,471393,2024
Odisha,21,Koraput,2,KAUSALYA HIKAKA,Biju Janata Dal,322797,852,323649,2024
Odisha,21,Koraput,3,KALIRAM MAJHI,Bharatiya Janata Party,230792,1722,232514,2024
Odisha,21,Koraput,4,DAMINI JANI,Bahujan Samaj Party,15373,54,15427,2024
Odisha,21,Koraput,5,PRAKASH HIKAKA,Communist Party of India  (Marxist-Leninist)  (Liberation),14847,5,14852,2024
Odisha,21,Koraput,6,LASU HANTAL,Independent,14362,11,14373,2024
Odisha,21,Koraput,7,RAGHUMANI GOMANGO,Independent,10528,12,10540,2024
Odisha,21,Koraput,8,ABINASH GOMANGO,Independent,10258,16,10274,2024
Odisha,21,Koraput,9,SUMAN KANTA,Naba Bharata Nirmana Seva Party,8386,10,8396,2024
Odisha,21,Koraput,10,SANTOSH KUMAR BIDIKA,Republican Party of India (A),5413,2,5415,2024
Odisha,21,Koraput,11,PRAMILA PUJARI,Socialist Unity Centre Of India (COMMUNIST),4866,12,4878,2024
Odisha,21,Koraput,12,NOTA,None of the Above,37106,25,37131,2024
Punjab,1,Gurdaspur,1,SUKHJINDER SINGH RANDHAWA,Indian National Congress,361713,2330,364043,2024
Punjab,1,Gurdaspur,2,DINESH SINGH BABBU,Bharatiya Janata Party,278701,2481,281182,2024
Punjab,1,Gurdaspur,3,AMANSHER SINGH (SHERY KALSI),Aam Aadmi Party,275416,1836,277252,2024
Punjab,1,Gurdaspur,4,DR. DALJIT SINGH CHEEMA,Shiromani Akali Dal,85194,306,85500,2024
Punjab,1,Gurdaspur,5,GURINDER SINGH BAJWA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),25425,340,25765,2024
Punjab,1,Gurdaspur,6,SANT SEWAK,Independent,5950,2,5952,2024
Punjab,1,Gurdaspur,7,RAJ KUMAR,Bahujan Samaj Party,4859,71,4930,2024
Punjab,1,Gurdaspur,8,SANTOSH KAUR,Independent,4733,5,4738,2024
Punjab,1,Gurdaspur,9,SAMUEL SONI,Independent,4427,13,4440,2024
Punjab,1,Gurdaspur,10,SURJIT SINGH,Independent,3372,1,3373,2024
Punjab,1,Gurdaspur,11,SANJEEV SINGH,Independent,2172,6,2178,2024
Punjab,1,Gurdaspur,12,SURINDER SINGH,Independent,1775,7,1782,2024
Punjab,1,Gurdaspur,13,GURPREET KAUR BAJWA,Independent,1688,21,1709,2024
Punjab,1,Gurdaspur,14,SANJEEV MANHAS,Independent,1634,1,1635,2024
Punjab,1,Gurdaspur,15,ROBI MASIH,Independent,1509,2,1511,2024
Punjab,1,Gurdaspur,16,SANTOSH KUMARI,Megh Desham Party,1171,23,1194,2024
Punjab,1,Gurdaspur,17,RAMESH KUMAR TOLLA,Bharatheeya Jawan Kisan Party,1085,13,1098,2024
Punjab,1,Gurdaspur,18,AMIT AGGARWAL,Independent,920,4,924,2024
Punjab,1,Gurdaspur,19,TARSEM MASIH SAHOTA,Independent,878,7,885,2024
Punjab,1,Gurdaspur,20,TILAK RAJ,Independent,802,3,805,2024
Punjab,1,Gurdaspur,21,RANJODH SINGH,Jan Sewa Driver Party,776,13,789,2024
Punjab,1,Gurdaspur,22,I.S.GULATI,Independent,696,3,699,2024
Punjab,1,Gurdaspur,23,RAMESH LAL,National Republic Party Of India,653,4,657,2024
Punjab,1,Gurdaspur,24,JAGDISH MASIH,Independent,545,1,546,2024
Punjab,1,Gurdaspur,25,JATINDER KUMAR SHARMA,Bhartiya Rashtriya Dal,456,5,461,2024
Punjab,1,Gurdaspur,26,DARBARA SINGH,Nationalist Justice Party,415,9,424,2024
Punjab,1,Gurdaspur,27,NOTA,None of the Above,3289,65,3354,2024
Punjab,2,Amritsar,1,GURJEET SINGH AUJLA,Indian National Congress,254414,767,255181,2024
Punjab,2,Amritsar,2,KULDEEP SINGH DHALIWAL,Aam Aadmi Party,214268,612,214880,2024
Punjab,2,Amritsar,3,TARANJIT SINGH SANDHU SAMUNDRI,Bharatiya Janata Party,206832,373,207205,2024
Punjab,2,Amritsar,4,ANIL JOSHI,Shiromani Akali Dal,162686,210,162896,2024
Punjab,2,Amritsar,5,EMAAN SINGH MANN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),26584,212,26796,2024
Punjab,2,Amritsar,6,SATBIR SINGH  JAMMU,Independent,3394,5,3399,2024
Punjab,2,Amritsar,7,VISHAL SIDHU,Bahujan Samaj Party,2713,20,2733,2024
Punjab,2,Amritsar,8,DASWINDER KAUR,Communist Party of India,2468,13,2481,2024
Punjab,2,Amritsar,9,SHARANJIT KAUR,Independent,2456,4,2460,2024
Punjab,2,Amritsar,10,AMANPREET SINGH MAHADIPUR,Independent,2353,9,2362,2024
Punjab,2,Amritsar,11,GURINDER SINGH SABHI GILL,Independent,2124,5,2129,2024
Punjab,2,Amritsar,12,SAHIB SINGH,Independent,1987,1,1988,2024
Punjab,2,Amritsar,13,SHAMSHER SINGH SHERA,Independent,1504,3,1507,2024
Punjab,2,Amritsar,14,SHAM LAL GANDHI,Independent,1487,0,1487,2024
Punjab,2,Amritsar,15,LOVEPREET SHARMA,Aas Punjab Party,1372,3,1375,2024
Punjab,2,Amritsar,16,MASTER HARJINDER PAL,Independent,1358,0,1358,2024
Punjab,2,Amritsar,17,JASPAL MASIH,Independent,1223,4,1227,2024
Punjab,2,Amritsar,18,RESHAM SINGH,Independent,1130,3,1133,2024
Punjab,2,Amritsar,19,BAL KRISHAN SHARMA,Independent,1106,1,1107,2024
Punjab,2,Amritsar,20,SIMRANPREET SINGH,Independent,1104,2,1106,2024
Punjab,2,Amritsar,21,NARINDER KAUR,Aam Janta Party (India),1064,33,1097,2024
Punjab,2,Amritsar,22,DILDAR MASIH,Shiromani Lok Dal Party,1042,2,1044,2024
Punjab,2,Amritsar,23,RAJINDER KUMAR SHARMA,Independent,899,1,900,2024
Punjab,2,Amritsar,24,BALWINDER SINGH,Independent,854,3,857,2024
Punjab,2,Amritsar,25,GURPREET SINGH RATTAN,Republican Party of India (Athawale),735,3,738,2024
Punjab,2,Amritsar,26,DR RAMESH KUMAR,Sacho Sach Party,650,2,652,2024
Punjab,2,Amritsar,27,GAGANDEEP,Independent,608,2,610,2024
Punjab,2,Amritsar,28,PRITHVI PAL,Independent,434,0,434,2024
Punjab,2,Amritsar,29,NEELAM,Independent,404,5,409,2024
Punjab,2,Amritsar,30,DILBAGH SINGH,Independent,388,3,391,2024
Punjab,2,Amritsar,31,NOTA,None of the Above,3685,29,3714,2024
Punjab,3,Khadoor Sahib,1,AMRITPAL SINGH,Independent,402600,1830,404430,2024
Punjab,3,Khadoor Sahib,2,KULBIR SINGH ZIRA,Indian National Congress,206286,1024,207310,2024
Punjab,3,Khadoor Sahib,3,LALJIT SINGH BHULLAR,Aam Aadmi Party,194160,676,194836,2024
Punjab,3,Khadoor Sahib,4,VIRSA SINGH VALTOHA,Shiromani Akali Dal,86291,125,86416,2024
Punjab,3,Khadoor Sahib,5,MANJIT SINGH MANNA,Bharatiya Janata Party,85810,563,86373,2024
Punjab,3,Khadoor Sahib,6,PARAMJIT SINGH,Independent,12522,3,12525,2024
Punjab,3,Khadoor Sahib,7,CHAIN SINGH BAINKA,Aas Punjab Party,6728,11,6739,2024
Punjab,3,Khadoor Sahib,8,SATNAM SINGH,Bahujan Samaj Party,5021,45,5066,2024
Punjab,3,Khadoor Sahib,9,SARABJIT SINGH,Independent,4835,1,4836,2024
Punjab,3,Khadoor Sahib,10,GURDIAL SINGH,Communist Party of India,3945,7,3952,2024
Punjab,3,Khadoor Sahib,11,ANOKH SINGH KATWAL,Independent,2766,3,2769,2024
Punjab,3,Khadoor Sahib,12,GURPREET SINGH,Independent,2609,0,2609,2024
Punjab,3,Khadoor Sahib,13,AJIT SINGH,Independent,2528,7,2535,2024
Punjab,3,Khadoor Sahib,14,ARUN KUMAR,Independent,2522,3,2525,2024
Punjab,3,Khadoor Sahib,15,SURJIT SINGH BHIKHIWIND,Independent,2367,4,2371,2024
Punjab,3,Khadoor Sahib,16,KAWALJIT SINGH,Independent,2290,4,2294,2024
Punjab,3,Khadoor Sahib,17,HARJINDER SINGH,Independent,1969,1,1970,2024
Punjab,3,Khadoor Sahib,18,KANWALJIT SINGH,Independent,1895,6,1901,2024
Punjab,3,Khadoor Sahib,19,PARMINDER SINGH,Independent,1802,1,1803,2024
Punjab,3,Khadoor Sahib,20,JASWANT SINGH SOHAL,Independent,1637,2,1639,2024
Punjab,3,Khadoor Sahib,21,LAKHBIR SINGH,Independent,1420,1,1421,2024
Punjab,3,Khadoor Sahib,22,VIKRAMJIT SINGH,Independent,1417,3,1420,2024
Punjab,3,Khadoor Sahib,23,VIJAY KUMAR,Independent,1388,0,1388,2024
Punjab,3,Khadoor Sahib,24,DILBAGH SINGH,All India Mazdoor Party (Rangreta),1363,11,1374,2024
Punjab,3,Khadoor Sahib,25,SIMRANJEET SINGH,Independent,1338,3,1341,2024
Punjab,3,Khadoor Sahib,26,MAHINDER SINGH HAMIRA,Independent,1044,2,1046,2024
Punjab,3,Khadoor Sahib,27,NAVEEN KUMAR SHARMA,Sanjhi Virasat Party,823,1,824,2024
Punjab,3,Khadoor Sahib,28,NOTA,None of the Above,3420,32,3452,2024
Punjab,4,Jalandhar,1,CHARANJIT SINGH CHANNI,Indian National Congress,389509,544,390053,2024
Punjab,4,Jalandhar,2,SUSHIL KUMAR RINKU,Bharatiya Janata Party,213702,358,214060,2024
Punjab,4,Jalandhar,3,PAWAN KUMAR TINU,Aam Aadmi Party,208549,340,208889,2024
Punjab,4,Jalandhar,4,MOHINDER SINGH KAYPEE,Shiromani Akali Dal,67811,100,67911,2024
Punjab,4,Jalandhar,5,ADVOCATE BALWINDER KUMAR,Bahujan Samaj Party,64856,85,64941,2024
Punjab,4,Jalandhar,6,SARABJIT SINGH KHALSA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),19252,32,19284,2024
Punjab,4,Jalandhar,7,MASTER PARSHOTAM LAL BILGA,Communist Party of India  (Marxist),5948,10,5958,2024
Punjab,4,Jalandhar,8,IQBAL CHAND MATTU,Independent,1956,0,1956,2024
Punjab,4,Jalandhar,9,NEETU SHATTRA WALA,Independent,1878,1,1879,2024
Punjab,4,Jalandhar,10,AMRISH BHAGAT,Independent,1183,1,1184,2024
Punjab,4,Jalandhar,11,GURDEEP SINGH BITTU,Independent,1112,1,1113,2024
Punjab,4,Jalandhar,12,RAJ KUMAR SAQI,Peoples Party of India (Democratic),1087,1,1088,2024
Punjab,4,Jalandhar,13,SONIA,Republican Party of India (Athawale),1054,1,1055,2024
Punjab,4,Jalandhar,14,RAJWANT KAUR KHALSA,Apna Samaj Party,948,4,952,2024
Punjab,4,Jalandhar,15,BHAGAT GULSHAN AZAAD,Democratic Bharatiya Samaj Party,929,1,930,2024
Punjab,4,Jalandhar,16,RAMESH LAL KALA,Independent,875,1,876,2024
Punjab,4,Jalandhar,17,ASHOK KUMAR JAKHU,Independent,742,1,743,2024
Punjab,4,Jalandhar,18,BAL MUKAND BAWRA,Global Republican Party,587,4,591,2024
Punjab,4,Jalandhar,19,PARAMJIT KAUR TEJI,Independent,500,0,500,2024
Punjab,4,Jalandhar,20,TARACHAND SHEELA,Loktantrik Lok Rajyam Party,400,1,401,2024
Punjab,4,Jalandhar,21,NOTA,None of the Above,4724,19,4743,2024
Punjab,5,Hoshiarpur,1,DR. RAJ KUMAR CHABBEWAL,Aam Aadmi Party,302402,1457,303859,2024
Punjab,5,Hoshiarpur,2,YAMINI GOMAR,Indian National Congress,257936,1812,259748,2024
Punjab,5,Hoshiarpur,3,ANITA SOM PARKASH,Bharatiya Janata Party,198576,1418,199994,2024
Punjab,5,Hoshiarpur,4,SOHAN SINGH THANDAL,Shiromani Akali Dal,91503,286,91789,2024
Punjab,5,Hoshiarpur,5,RANJIT KUMAR,Bahujan Samaj Party,47975,239,48214,2024
Punjab,5,Hoshiarpur,6,JASWANT SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),20680,243,20923,2024
Punjab,5,Hoshiarpur,7,JEEVAN SINGH TAMIL,Bahujan Dravida Party,4607,14,4621,2024
Punjab,5,Hoshiarpur,8,ROHIT KUMAR TINKU,Independent,2417,2,2419,2024
Punjab,5,Hoshiarpur,9,RAJESH,Democratic Bharatiya Samaj Party,2330,6,2336,2024
Punjab,5,Hoshiarpur,10,SONU SINGH PHAGWARA,Independent,1871,13,1884,2024
Punjab,5,Hoshiarpur,11,DAVINDER SINGH,Independent,1584,33,1617,2024
Punjab,5,Hoshiarpur,12,HARDEEP SINGH,Nationalist Justice Party,1403,22,1425,2024
Punjab,5,Hoshiarpur,13,RAJPAL NADALI,Bahujan Mukti Party,1138,2,1140,2024
Punjab,5,Hoshiarpur,14,BHIMRAO YASHWANT AMBEDKAR,Global Republican Party,1034,7,1041,2024
Punjab,5,Hoshiarpur,15,SATPAL,Independent,978,15,993,2024
Punjab,5,Hoshiarpur,16,DAVINDER KUMAR SAROYA,Samaj Bhalai Morcha,923,7,930,2024
Punjab,5,Hoshiarpur,17,NOTA,None of the Above,5453,99,5552,2024
Punjab,6,Anandpur Sahib,1,MALVINDER SINGH KANG,Aam Aadmi Party,312241,976,313217,2024
Punjab,6,Anandpur Sahib,2,VIJAY INDER SINGLA,Indian National Congress,301414,957,302371,2024
Punjab,6,Anandpur Sahib,3,DR SUBHASH SHARMA,Bharatiya Janata Party,185836,742,186578,2024
Punjab,6,Anandpur Sahib,4,PREM SINGH CHANDUMAJRA,Shiromani Akali Dal,117651,285,117936,2024
Punjab,6,Anandpur Sahib,5,JASVIR SINGH GARHI,Bahujan Samaj Party,89953,204,90157,2024
Punjab,6,Anandpur Sahib,6,KUSHAL PAL SINGH MANN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),24725,106,24831,2024
Punjab,6,Anandpur Sahib,7,GAJJAN SINGH,Independent,6164,7,6171,2024
Punjab,6,Anandpur Sahib,8,SIMPLE KUMAR,Independent,2962,0,2962,2024
Punjab,6,Anandpur Sahib,9,SATPAL,Independent,2294,3,2297,2024
Punjab,6,Anandpur Sahib,10,GURMIT SINGH,Independent,2179,3,2182,2024
Punjab,6,Anandpur Sahib,11,DHARMINDER SINGH HARMAN,Akhil Bhartiya Parivar Party,2037,6,2043,2024
Punjab,6,Anandpur Sahib,12,SUNIL KUMAR,Bhartiya Jan Samman Party,1968,9,1977,2024
Punjab,6,Anandpur Sahib,13,ER DALJEET SINGH SAINI,Bharatheeya Jawan Kisan Party,1710,5,1715,2024
Punjab,6,Anandpur Sahib,14,KULWINDER SINGH,Democratic Bharatiya Samaj Party,1651,1,1652,2024
Punjab,6,Anandpur Sahib,15,SUNAINA,Bhartiya Rashtriya Dal,1621,19,1640,2024
Punjab,6,Anandpur Sahib,16,ADV KULWINDER SINGH,Independent,1596,4,1600,2024
Punjab,6,Anandpur Sahib,17,MEGH RAJ,Independent,1429,1,1430,2024
Punjab,6,Anandpur Sahib,18,HARWINDER KARWAL,Independent,1309,2,1311,2024
Punjab,6,Anandpur Sahib,19,DAVINDER SINGH,Independent,1164,11,1175,2024
Punjab,6,Anandpur Sahib,20,DARSHAN SINGH,Punjab National Party,1164,8,1172,2024
Punjab,6,Anandpur Sahib,21,HANISH SHARMA,Ekam Sanatan Bharat Dal,1072,4,1076,2024
Punjab,6,Anandpur Sahib,22,DEEPAK SHARMA,Independent,1012,0,1012,2024
Punjab,6,Anandpur Sahib,23,PARMINDER SINGH,Independent,930,0,930,2024
Punjab,6,Anandpur Sahib,24,YOG RAJ SAHOTA,Revolutionary Socialist Party,925,0,925,2024
Punjab,6,Anandpur Sahib,25,RAMJAAN KHAN,Independent,672,0,672,2024
Punjab,6,Anandpur Sahib,26,ROHTASH,Independent,617,2,619,2024
Punjab,6,Anandpur Sahib,27,MANDAR SINGH,Independent,555,0,555,2024
Punjab,6,Anandpur Sahib,28,KIRAN JAIN,Hindustan Shakti Sena,507,8,515,2024
Punjab,6,Anandpur Sahib,29,NOTA,None of the Above,6351,51,6402,2024
Punjab,7,Ludhiana,1,AMRINDER SINGH RAJA WARRING,Indian National Congress,321424,800,322224,2024
Punjab,7,Ludhiana,2,RAVNEET SINGH BITTU,Bharatiya Janata Party,300927,355,301282,2024
Punjab,7,Ludhiana,3,ASHOK PRASHAR PAPPI,Aam Aadmi Party,236620,457,237077,2024
Punjab,7,Ludhiana,4,RANJIT SINGH DHILLON,Shiromani Akali Dal,90073,147,90220,2024
Punjab,7,Ludhiana,5,KAMALJIT SINGH BRAR,Independent,42462,38,42500,2024
Punjab,7,Ludhiana,6,AMRITPAL SINGH CHHANDRAN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),18199,42,18241,2024
Punjab,7,Ludhiana,7,DAVINDER SINGH RAMGARHIA,Bahujan Samaj Party,10365,29,10394,2024
Punjab,7,Ludhiana,8,NARESH DHINGAAN,Independent,2524,6,2530,2024
Punjab,7,Ludhiana,9,RAKESH KUMAR (RICKY),Sunahara Bharat Party,2091,0,2091,2024
Punjab,7,Ludhiana,10,ER. BALDEV RAJ KATNA (DEBI),Independent,2086,0,2086,2024
Punjab,7,Ludhiana,11,PRITPAL SINGH,Bahujan Dravida Party,1821,3,1824,2024
Punjab,7,Ludhiana,12,DR. PALWINDER KAUR,Independent,1766,2,1768,2024
Punjab,7,Ludhiana,13,SANJEEV KUMAR (SANJU),Independent,1567,0,1567,2024
Punjab,7,Ludhiana,14,RAJIV KUMAR MEHRA,Jan Sewa Driver Party,1516,2,1518,2024
Punjab,7,Ludhiana,15,BHUPINDER SINGH,Bharatheeya Jawan Kisan Party,1287,0,1287,2024
Punjab,7,Ludhiana,16,BALJIT SINGH,Independent,1137,1,1138,2024
Punjab,7,Ludhiana,17,VIPAN KUMAR BATRA,Independent,1041,0,1041,2024
Punjab,7,Ludhiana,18,AMANDEEP SINGH,Sehajdhari Sikh Party,981,6,987,2024
Punjab,7,Ludhiana,19,PARAMJIT SINGH,Independent,927,0,927,2024
Punjab,7,Ludhiana,20,BALVINDER SINGH BITTA,Independent,918,0,918,2024
Punjab,7,Ludhiana,21,SIMRANDEEP SINGH,Independent,911,1,912,2024
Punjab,7,Ludhiana,22,DEVINDER BHAGRIA,Hindustan Shakti Sena,859,1,860,2024
Punjab,7,Ludhiana,23,KANIYA LAL (DR. KISHAN KUMAR),Independent,820,0,820,2024
Punjab,7,Ludhiana,24,SUDHIR KUMAR TRIPATHI,Independent,770,0,770,2024
Punjab,7,Ludhiana,25,GURDEEP SINGH KAHLON,Independent,738,0,738,2024
Punjab,7,Ludhiana,26,DR. DEVINDER SINGH GILL,Aam Lok Party United,693,2,695,2024
Punjab,7,Ludhiana,27,KIRPAL SINGH KAPURI,Independent,621,0,621,2024
Punjab,7,Ludhiana,28,SANTOSH KUMAR,Bharatiya Inqalab Party,610,0,610,2024
Punjab,7,Ludhiana,29,KAMAL PAWAR,Independent,592,0,592,2024
Punjab,7,Ludhiana,30,RAVINDER PAL SINGH BABA JI BARGAR WALE,Independent,546,2,548,2024
Punjab,7,Ludhiana,31,GURMEET SINGH KHARAY,Independent,516,1,517,2024
Punjab,7,Ludhiana,32,RUPINDER KUMAR,Independent,467,0,467,2024
Punjab,7,Ludhiana,33,CHANDI,Independent,456,0,456,2024
Punjab,7,Ludhiana,34,BALDEV SINGH SUMAN,Independent,450,0,450,2024
Punjab,7,Ludhiana,35,JAI - PARKASH JAIN (TITU BANIYA),Independent,419,0,419,2024
Punjab,7,Ludhiana,36,SHIVAM YADAV,Global Republican Party,414,1,415,2024
Punjab,7,Ludhiana,37,HARVINDER KAUR,Samajik Sangharsh Party,413,6,419,2024
Punjab,7,Ludhiana,38,BHOLA SINGH,Independent,411,0,411,2024
Punjab,7,Ludhiana,39,DARSHAN SINGH DABA,Nationalist Justice Party,390,0,390,2024
Punjab,7,Ludhiana,40,KULDEEP KUMAR SHARMA,Independent,383,0,383,2024
Punjab,7,Ludhiana,41,VISHAL KUMAR ARORA,Independent,344,0,344,2024
Punjab,7,Ludhiana,42,KARNAIL SINGH,Independent,340,0,340,2024
Punjab,7,Ludhiana,43,RAJINDER GHAI,Independent,284,0,284,2024
Punjab,7,Ludhiana,44,NOTA,None of the Above,5040,36,5076,2024
Punjab,8,Fatehgarh Sahib,1,AMAR SINGH,Indian National Congress,331324,1267,332591,2024
Punjab,8,Fatehgarh Sahib,2,GURPREET SINGH GP,Aam Aadmi Party,297439,950,298389,2024
Punjab,8,Fatehgarh Sahib,3,GEJJA RAM,Bharatiya Janata Party,127139,382,127521,2024
Punjab,8,Fatehgarh Sahib,4,BIKRAMJIT SINGH KHALSA,Shiromani Akali Dal,126461,269,126730,2024
Punjab,8,Fatehgarh Sahib,5,RAJ JATINDER SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),43543,101,43644,2024
Punjab,8,Fatehgarh Sahib,6,KULWANT SINGH,Bahujan Samaj Party,20786,106,20892,2024
Punjab,8,Fatehgarh Sahib,7,PREM SINGH MOHANPUR,Independent,3784,8,3792,2024
Punjab,8,Fatehgarh Sahib,8,BAHAL SINGH,Aazad Samaj Party (Kanshi Ram),3097,7,3104,2024
Punjab,8,Fatehgarh Sahib,9,PARAMJIT SINGH,Independent,2159,8,2167,2024
Punjab,8,Fatehgarh Sahib,10,RULDA SINGH,Independent,1971,6,1977,2024
Punjab,8,Fatehgarh Sahib,11,PARKASH PETER,Independent,1463,2,1465,2024
Punjab,8,Fatehgarh Sahib,12,HARJINDER SINGH,Independent,1158,8,1166,2024
Punjab,8,Fatehgarh Sahib,13,KAMALJEET KAUR,Independent,888,11,899,2024
Punjab,8,Fatehgarh Sahib,14,HARGOBIND SINGH,Independent,722,9,731,2024
Punjab,8,Fatehgarh Sahib,15,NOTA,None of the Above,9097,91,9188,2024
Punjab,9,Faridkot,1,SARABJEET SINGH KHALSA,Independent,296922,1140,298062,2024
Punjab,9,Faridkot,2,KARAMJIT SINGH ANMOL,Aam Aadmi Party,226676,1333,228009,2024
Punjab,9,Faridkot,3,AMARJIT KAUR SAHOKE,Indian National Congress,159352,1005,160357,2024
Punjab,9,Faridkot,4,RAJWINDER SINGH DHARAMKOT,Shiromani Akali Dal,137776,475,138251,2024
Punjab,9,Faridkot,5,HANS RAJ HANS,Bharatiya Janata Party,123007,526,123533,2024
Punjab,9,Faridkot,6,GURCHARAN SINGH MANN,Communist Party of India,14935,15,14950,2024
Punjab,9,Faridkot,7,GURBAKSH SINGH CHAUHAN,Bahujan Samaj Party,8129,81,8210,2024
Punjab,9,Faridkot,8,AVTAR SINGH SAHOTA,Independent,4155,5,4160,2024
Punjab,9,Faridkot,9,KIKKAR SINGH DHALIWAL,Independent,3514,3,3517,2024
Punjab,9,Faridkot,10,KARAM SINGH MALUKA,Independent,2859,3,2862,2024
Punjab,9,Faridkot,11,RUPINDER SINGH KOHARWALA,Nationalist Justice Party,2672,5,2677,2024
Punjab,9,Faridkot,12,BALDEV SINGH GAGRA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),2367,28,2395,2024
Punjab,9,Faridkot,13,NIRMAL SINGH RAJEANA,Independent,2287,2,2289,2024
Punjab,9,Faridkot,14,BADAL SINGH BHALOOR,Bhartiya Rashtriya Dal,2027,1,2028,2024
Punjab,9,Faridkot,15,RAJ KUMAR CHAUHAN,Independent,1958,3,1961,2024
Punjab,9,Faridkot,16,OM PARKASH BANKA,Independent,1947,3,1950,2024
Punjab,9,Faridkot,17,CAPTAIN BAHADUR SINGH,Independent,1632,8,1640,2024
Punjab,9,Faridkot,18,MEJOR SINGH BHATTI,Jan Sewa Driver Party,1605,7,1612,2024
Punjab,9,Faridkot,19,SUKHBIR SINGH BABBAL BHATTI,Rashtriya Republican Party,1526,4,1530,2024
Punjab,9,Faridkot,20,GURMEET SINGH,Independent,1419,1,1420,2024
Punjab,9,Faridkot,21,AMRIK SINGH,Independent,1411,3,1414,2024
Punjab,9,Faridkot,22,MANPREET SHANT,Independent,1376,1,1377,2024
Punjab,9,Faridkot,23,PREM LAL,Democratic Bharatiya Samaj Party,1165,0,1165,2024
Punjab,9,Faridkot,24,PARGAT SINGH RAJEANA,Apna Samaj Party,1128,3,1131,2024
Punjab,9,Faridkot,25,JASWANT RAI RAJORA,Independent,1042,5,1047,2024
Punjab,9,Faridkot,26,DR DEV INDER GAGALANI,Republican Party of India,1035,5,1040,2024
Punjab,9,Faridkot,27,PRITAM SINGH,Bahujan Mukti Party,927,12,939,2024
Punjab,9,Faridkot,28,KULWANT KAUR,Sanjhi Virasat Party,785,1,786,2024
Punjab,9,Faridkot,29,NOTA,None of the Above,4077,66,4143,2024
Punjab,10,Firozpur,1,SHER SINGH GHUBAYA,Indian National Congress,264712,1914,266626,2024
